municipality_key,municipality,area,population
09184140,Putzbrunn,11.17,6677
09778118,Benningen,11.17,2109
12066188,Lindenau,11.17,741
16065056,Reinsdorf,11.17,703
01053136,Ziethen,11.18,1115
01062023,Großhansdorf,11.2,9394
07337070,Sankt Martin,11.2,1695
09678153,Lülsfeld,11.2,852
16074092,Silbitz,11.2,624
01062018,Glinde; Stadt,11.21,18376
07134044,Hottenbach,11.21,546
07339042,Nieder-Olm; Stadt,11.22,10348
13071050,Grischow,11.22,242
07337072,Schweighofen,11.23,583
01053087,Lütau,11.24,705
07332006,Bockenheim an der Weinstraße,11.24,2250
01051016,Burg (Dithmarschen),11.25,4184
01060050,Krems II,11.25,388
03355014,Deutsch Evern,11.25,3759
07231024,Dreis,11.25,1381
07231117,Sehlem,11.25,981
09477119,Harsdorf,11.25,957
13074044,Krusenhagen,11.25,604
01051083,Odderade,11.27,311
01057031,Honigsee,11.27,458
03154008,Grasleben,11.27,2426
03353025,Moisburg,11.28,2027
07232313,Steinborn,11.28,181
07336077,Pfeffelbach,11.28,882
01054101,Oster-Ohrstedt,11.29,652
03154017,Räbke,11.29,740
07138074,Urbach,11.29,1479
08426005,Alleshausen,11.29,546
09672468,Waldfensterer Forst,11.29,0
13073067,Prerow; Ostseebad,11.29,1490
07337032,Gommersheim,11.3,1561
09277127,Julbach,11.3,2372
01059121,Hasselberg,11.31,867
03359001,Agathenburg,11.31,1355
08317113,Ringsheim,11.31,2446
09676118,Dorfprozelten,11.33,1738
09677135,Hafenlohr,11.33,1806
07335204,Schopp,11.35,1486
08116020,Frickenhausen,11.35,9232
08215110,Waldbronn,11.35,12962
09678136,Grafenrheinfeld,11.35,3467
12064480,Treplin,11.35,359
01062053,Oststeinbek,11.36,8744
07134071,Rinzenberg,11.36,314
01051064,Kuden,11.37,605
01054124,Sprakebüll,11.37,261
01053115,Schulendorf,11.38,443
01060080,Stocksee,11.38,409
07137206,Burgen,11.38,743
08136024,Göggingen,11.38,2493
07337023,Essingen,11.39,2247
08136034,Iggingen,11.39,2577
09672454,Forst Detter-Süd,11.39,0
01053084,Lehmrade,11.4,570
07141066,Kamp-Bornhofen,11.41,1579
08115010,Deckenpfronn,11.41,3378
15083580,Zielitz,11.41,1839
16062024,Kehmstedt,11.41,450
10043117,Spiesen-Elversberg,11.42,12683
13076121,Schossin,11.42,246
01056049,Uetersen; Stadt,11.43,18476
09375204,Tegernheim,11.43,5554
09477159,Untersteinach,11.43,1783
13074070,Rögnitz,11.43,189
16075099,Schmieritz,11.43,395
01051046,Helse,11.44,826
01051136,Wrohm,11.45,717
07131205,Glees,11.45,608
07232260,Lichtenborn,11.45,321
08425137,Illerkirchberg,11.45,4919
09181140,Schwifting,11.45,1037
09181129,Kinsau,11.45,1058
16067033,Großfahner,11.45,826
01053092,Müssen,11.46,1231
08215021,Forst,11.46,8074
07133102,Staudernheim,11.47,1398
07135061,Mittelstrimmig,11.47,410
07332001,Altleiningen,11.47,1748
09272463,Waldhäuserwald,11.47,0
08118068,Sersheim,11.48,5672
09277131,Malgersdorf,11.48,1253
09774189,Wiesenbach,11.48,1003
09278120,Falkenfels,11.49,1048
09675161,Rödelsee,11.49,1880
09772202,Stadtbergen; St,11.49,15307
16066056,Rippershausen,11.49,796
07231077,Longkamp,11.5,1086
09575129,Hagenbüchach,11.5,1608
09677132,Gössenheim,11.5,1093
14625470,Räckelwitz / Worklecy,11.51,1145
16069028,Marisfeld,11.51,424
01057038,Kletkamp,11.52,92
16074016,Eichenberg,11.54,366
01053116,Schwarzenbek; Stadt,11.55,16940
01053110,Schmilau,11.55,554
03462004,Eversmeer,11.55,841
07143235,Hattert,11.55,1754
07340017,Herschberg,11.55,813
08118077,Ingersheim,11.55,6425
09778216,Wiedergeltingen,11.55,1466
08216033,Muggensturm,11.56,6234
09679167,Eisenheim; M,11.56,1334
01054074,Langeneß,11.57,132
01056033,Seester,11.57,1016
01059118,Grundhof,11.57,906
09371144,Poppenricht,11.58,3369
16074077,Renthendorf,11.59,386
01058156,Steenfeld,11.61,338
01051068,Linden,11.62,877
08125094,Talheim,11.62,4999
01057073,Schönberg (Holstein),11.63,6347
13076158,Zapel,11.63,438
08117031,Hohenstadt,11.64,871
08226101,Zuzenhausen,11.64,2240
09772137,Emersacker,11.64,1462
08336034,Hasel,11.65,1138
14729100,Elstertrebnitz,11.66,1306
03159028,Rollshausen,11.67,840
07137217,Niederfell,11.67,987
09774124,Deisenhausen,11.67,1474
09779149,Genderkingen,11.67,1253
03257037,Wiedensahl; Flecken,11.68,931
01062087,Zarpen,11.69,1447
08116011,Beuren,11.69,3690
09677169,Obersinn; M,11.69,941
01054052,Horstedt,11.7,820
03357020,Hassendorf,11.71,1188
07141126,Schönborn,11.71,728
07235063,Klüsserath,11.71,1100
08315050,Heitersheim; Stadt,11.71,6436
03256005,Drakenburg; Flecken,11.72,1828
07137007,Baar,11.74,729
16061003,Berlingerode,11.74,1232
01051015,Bunsoh,11.75,771
13071150,Verchen,11.75,405
12073032,Berkholz-Meyenburg,11.76,1234
09474137,Hetzles,11.77,1374
09572454,Erlenstegener Forst,11.77,0
01058164,Todenbüttel,11.78,1027
13073044,Klausdorf,11.78,684
01057067,Rathjensdorf,11.79,469
14625460,Puschwitz / Bóšicy,11.79,771
01057032,Kalübbe,11.8,586
01062008,Barnitz,11.8,843
13071072,Kentzlin,11.8,205
09572115,Baiersdorf; St,11.81,8011
01058091,Krogaspe,11.82,434
07140204,Mastershausen,11.82,986
01058155,Stafstedt,11.83,364
03355003,Artlenburg; Flecken,11.83,1782
07335044,Steinwenden,11.84,2423
09177122,Inning a.Holz,11.84,1545
09776117,Lindenberg i.Allgäu; St,11.84,11585
07131501,Dümpelfeld,11.86,604
07231004,Bausendorf,11.86,1379
07232109,Rittersdorf,11.87,1412
08136062,Schechingen,11.87,2226
01053093,Mustin,11.88,703
07334030,Steinweiler,11.88,1963
01059043,Jagel,11.89,959
07231058,Horath,11.89,407
01051004,Bargenstedt,11.9,965
01058067,Güby,11.9,748
08117037,Ottenbach,11.9,2453
09779115,Asbach-Bäumenheim,11.9,4772
16068019,Großneuhausen,11.9,629
07133054,Langenlonsheim,11.91,4037
07235073,Langsur,11.91,1804
09374156,Schwarzenbach,11.91,1162
09773116,Binswangen,11.91,1374
12065276,Schönermark,11.91,441
12069304,Kleinmachnow,11.91,20136
07131502,Kempenich,11.92,1854
09571179,Mönchsroth,11.92,1632
09673113,Aubstadt,11.92,712
03154506,Schöningen; gemfr. Gebiet,11.93,0
09474122,Effeltrich,11.93,2596
09677126,Esselbach,11.93,2121
09777182,Westendorf,11.93,1853
01062094,Wesenberg,11.94,1688
01054085,Nebel,11.95,976
07131055,Niederzissen,11.95,2784
09271132,Metten; M,11.95,4170
01058013,Beldorf,11.96,287
03257016,Hohnhorst,11.96,2078
07140144,Simmern/ Hunsrück; Stadt,11.96,7874
09473134,Grub a.Forst,11.97,2793
16065042,Kalbsrieth,11.97,617
01053069,Koberg,11.98,792
01058161,Thaden,11.98,233
07141016,Bornich,11.98,942
08327056,Rietheim-Weilheim,11.98,2843
16065051,Oberbösa,11.98,313
09678175,Schwanfeld,11.99,1784
14625410,Ohorn,11.99,2463
03359038,Stade; Hansestadt,110.07,47579
09376147,Neunburg vorm Wald; St,110.14,8275
05754032,Rietberg; Stadt,110.31,29564
15085227,Nordharz,110.66,7783
12071076,Forst (Lausitz)/Baršć (Łužyca); Stadt,110.7,17545
05170036,Schermbeck,110.71,13464
03459013,Bohmte,110.73,12741
03251040,Sulingen; Stadt,110.83,13005
05334028,Simmerath,110.92,15614
10042116,Wadern; Stadt,111.14,15697
09271141,Osterhofen; St,111.16,11920
14729245,Lossatal,111.17,6050
06636011,Sontra; Stadt,111.28,7642
12066320,Vetschau/Spreewald / Wětošow/Błota; Stadt,111.42,7819
05570008,Beckum; Stadt,111.46,36737
05566084,Steinfurt; Stadt,111.67,34645
12067072,Briesen (Mark),111.67,2886
14627100,Klipphausen,111.67,10329
06435027,Sinntal,111.82,8780
12073384,Lychen; Stadt,111.98,3147
05754008,Gütersloh; Stadt,112.02,101158
06632012,Ludwigsau,112.05,5573
03457022,Westoverledingen,112.1,21539
09677114,Arnstein; St,112.1,8195
14521170,Eibenstock; Stadt,112.24,7075
06633028,Wolfhagen; Hans-Staden-Stadt,112.29,13205
03402000,Emden; Stadt,112.34,49523
05766036,Kalletal,112.42,13223
03241003,Burgdorf; Stadt,112.56,31083
16069063,Heldburg; Stadt,112.74,3355
12063252,Rathenow; Stadt,113.1,24063
03155003,Dassel; Stadt,113.24,9511
06435025,Schlüchtern; Stadt,113.3,15927
05958016,Eslohe (Sauerland),113.36,8841
03453008,Garrel,113.39,15428
10046117,St. Wendel; Kreisstadt,113.53,25337
15089030,Bernburg (Saale); Stadt,113.53,32000
03352050,Schiffdorf,113.57,14665
15084550,Weißenfels; Stadt,113.57,39745
03155012,Uslar; Stadt,113.59,14062
16067053,Ohrdruf; Stadt,113.6,9525
05974028,Lippstadt; Stadt,113.68,68007
15082440,Zörbig; Stadt,113.69,9139
03455026,Varel; Stadt,113.75,23957
16071008,Blankenhain; Stadt,113.75,6542
08136065,Schwäbisch Gmünd; Stadt,113.81,61333
03451004,Edewecht,113.87,22748
05362032,Kerpen; Kolpingstadt,113.96,66294
09176112,Altmannstein; M,114.13,7064
03461009,Stadland,114.14,7489
03251042,Twistringen; Stadt,114.38,12527
05374040,Reichshof,114.66,18454
05970040,Siegen; Universitätsstadt,114.69,101516
16053000,Jena; Stadt,114.77,110502
13072062,Laage; Stadt,114.9,6450
03252005,Emmerthal,114.94,9811
03461004,Elsfleth; Stadt,115.19,9113
05762004,Bad Driburg; Stadt,115.3,18985
05154016,Goch; Stadt,115.43,34593
15091241,Oranienbaum-Wörlitz; Stadt,115.53,8063
13071115,Penzlin; Stadt,115.56,4134
06635009,Edertal; Nationalparkgemeinde,115.65,6211
05962036,Meinerzhagen; Stadt,115.69,20535
06635021,Waldeck; Nationalparkstadt,115.7,6768
16061115,Leinefelde-Worbis; Stadt,115.79,19986
14730190,Mockrehna,115.81,5005
13076114,Plau am See; Stadt,116.27,6091
15083120,Burgstall,116.45,1490
08415053,Münsingen; Stadt,116.93,14524
03159016,Göttingen; Stadt,117.02,116557
12060280,Werneuchen; Stadt,117.02,9261
05570048,Wadersloh,117.03,12669
12069656,Werder (Havel); Stadt,117.03,26767
07211000,Trier; Stadt,117.06,110570
07316000,Neustadt an der Weinstraße; Stadt,117.09,53491
08128020,Creglingen; Stadt,117.23,4605
05370004,Erkelenz; Stadt,117.34,43492
03251044,Wagenfeld,117.57,7304
13071027,Dargun; Stadt,118.01,4334
05374052,Wipperfürth; Hansestadt,118.3,20879
06440016,Nidda; Stadt,118.33,17314
03454041,Papenburg; Stadt,118.44,37885
08136045,Neresheim; Stadt,118.51,7978
01002000,Kiel; Landeshauptstadt,118.65,246243
08421000,Ulm; Universitätsstadt,118.68,126949
03458013,Wardenburg,118.8,16213
03456025,Wietmarschen,119.09,12507
12062469,Sonnewalde; Stadt,119.29,3153
05554008,Bocholt; Stadt,119.4,71074
09372153,Roding; St,119.61,12587
12070325,Putlitz; Stadt,119.68,2633
06631015,Hünfeld; Konrad-Zuse-Stadt,119.75,16748
08237040,Horb am Neckar; Stadt,119.76,25379
03404000,Osnabrück; Stadt,119.8,165034
03157006,Peine; Stadt,119.84,50461
05362020,Erftstadt; Stadt,119.89,49667
13072093,Satow,119.94,5965
08136070,Täferrot,12.01,1022
01054038,Goldelund,12.02,410
03359012,Dollern,12.02,2220
03355042,Wittorf,12.03,1477
09278147,Loitzendorf,12.03,639
13076130,Stralendorf,12.03,1381
03357053,Westertimke,12.04,436
08125081,Pfaffenhofen,12.04,2424
08226105,Edingen-Neckarhausen,12.04,14008
09780451,Kempter Wald,12.04,0
01053057,Horst,12.05,231
01056005,Bönningstedt,12.05,4553
07232289,Orenhofen,12.05,1370
08435036,Meersburg; Stadt,12.07,6026
09677181,Rothenfels; St,12.07,1007
09677116,Aura i.Sinngrund,12.07,945
13072030,Elmenhorst/Lichtenhagen,12.07,4226
03158035,Winnigstedt,12.08,703
09573122,Oberasbach; St,12.08,17749
09778151,Holzgünz,12.08,1392
01061043,Holstenniendorf,12.09,411
09776115,Hergensweiler,12.09,1914
01058007,Arpsdorf,12.1,291
01062022,Großensee,12.1,1821
07335030,Niedermohr,12.12,1496
01058004,Altenhof,12.13,317
06436003,Eschborn; Stadt,12.13,21734
07231110,Reil,12.13,950
07143202,Alpenrod,12.14,1599
16074051,Lehesten,12.14,684
07143062,Ransbach-Baumbach; Stadt,12.15,7959
08116071,Wendlingen am Neckar; Stadt,12.15,16105
09190126,Habach,12.15,1167
09272459,Sankt Oswald,12.15,0
08115022,Hildrizhausen,12.16,3594
08226006,Bammental,12.16,6595
08436082,Weingarten; Stadt,12.16,25168
07133067,Monzingen,12.18,1541
08237032,Grömbach,12.18,608
09572458,Kraftshofer Forst,12.18,0
09673182,Willmars,12.18,565
03353006,Dohren,12.2,1248
08327033,Mahlstetten,12.2,805
13071060,Gülzow,12.2,412
16071025,Großschwabhausen,12.2,1055
09675144,Mainbernheim; St,12.21,2280
16068009,Elxleben,12.21,2274
07138006,Breitscheid,12.22,2207
08136009,Böbingen an der Rems,12.22,4628
07231012,Brauneberg,12.23,1136
07231081,Maring-Noviand,12.23,1449
09179145,Puchheim; St,12.24,21221
08336096,Wieden,12.25,515
03159022,Krebeck,12.26,1034
03251001,Affinghausen,12.26,864
07235033,Greimerath,12.26,949
07334028,Schwegenheim,12.27,3059
07340051,Thaleischweiler-Fröschen,12.27,3228
09175118,Forstinning,12.27,3902
09674195,Sand a.Main,12.27,3085
09679156,Kürnach,12.28,4845
13076154,Wittenförden,12.28,2502
07338020,Neuhofen,12.3,7208
08315030,Eichstetten am Kaiserstuhl,12.3,3642
09677182,Schollbrunn,12.3,878
13072090,Rukieten,12.3,368
01058052,Fleckeby,12.31,2144
09181111,Apfeldorf,12.31,1199
09475182,Trogen,12.32,1406
13074066,Rieps,12.32,357
09172115,Bayerisch Gmain,12.33,3083
06439009,Kiedrich,12.34,4032
08118027,Hemmingen,12.34,8061
09774127,Dürrlauingen,12.34,1650
01059151,Osterby,12.35,317
03257004,Auhagen,12.35,1259
03359019,Großenwörden,12.35,462
08226107,Hirschberg an der Bergstraße,12.35,9764
03357017,Groß Meckelsen,12.36,517
03356006,Lübberstedt,12.37,724
07131047,Lind,12.37,570
01053025,Duvensee,12.39,550
08136066,Spraitbach,12.39,3392
09190129,Hohenfurch,12.39,1673
01059144,Meyn,12.4,747
01062089,Lasbek,12.4,1320
09471152,Lauter,12.4,1118
09674118,Breitbrunn,12.4,1000
07140062,Kappel,12.41,439
07141029,Diez; Stadt,12.41,11092
09676151,Röllbach,12.41,1663
16068044,Riethnordhausen,12.41,997
03359007,Bliedersdorf,12.42,1820
08216052,Steinmauern,12.42,3164
01058028,Bredenbek,12.43,1544
01061037,Herzhorn,12.43,1162
01061066,Looft,12.43,406
14521570,Seiffen/Erzgeb.; Kurort,12.43,2041
01058109,Negenharrie,12.44,369
07233232,Ormont,12.44,338
09671119,Geiselbach,12.44,2087
03158005,Cramme,12.45,824
07340003,Clausen,12.45,1461
08117030,Heiningen,12.45,5120
16076062,Rückersdorf,12.45,696
07235141,Waldrach,12.46,2052
08116047,Neuhausen auf den Fildern,12.46,12150
16065052,Oberheldrungen,12.46,757
01059149,Nordhackstedt,12.47,497
01062069,Siek,12.47,2505
03454053,Thuine,12.47,1848
08437105,Sigmaringendorf,12.47,3683
09176167,Wettstetten,12.47,5050
09474168,Unterleinleiter,12.47,1169
09577133,Gnotzheim; M,12.47,824
07133032,Fürfeld,12.48,1593
13074088,Zickhusen,12.49,520
01051102,Schlichting,12.5,237
06436001,Bad Soden am Taunus; Stadt,12.5,23036
06440014,Limeshain,12.5,5742
08125021,Eberstadt,12.5,3114
07135079,Senheim,12.51,562
07231087,Monzelfeld,12.51,1309
07337024,Eußerthal,12.51,881
14523260,Netzschkau; Stadt,12.51,3777
14625580,Steina,12.51,1648
01051100,Schalkholz,12.52,589
01056047,Tangstedt,12.52,2293
01059097,Twedt,12.52,505
01060056,Mönkloh,12.52,244
08116035,Köngen,12.52,9831
08335025,Gaienhofen,12.52,3362
13076017,Brenz,12.52,492
16068061,Witterda,12.52,1077
13071104,Neddemin,12.53,349
16063062,Oechsen,12.53,590
01053014,Breitenfelde,12.54,2072
03251018,Freistatt,12.54,450
09779180,Megesheim,12.54,837
07332047,Wattenheim,12.55,1625
07331070,Wendelsheim,12.56,1400
13072080,Pölchow,12.56,952
13075073,Krusenfelde,12.56,161
01056018,Halstenbek,12.58,17961
03351003,Beedenbostel,12.58,984
07133046,Hochstetten-Dhaun,12.58,1610
09371157,Weigendorf,12.58,1210
09571154,Gerolfingen,12.59,962
06433010,Raunheim; Stadt,12.6,16137
07131002,Ahrbrück,12.6,1076
09172452,Eck,12.6,0
07334012,Jockgrim,12.61,7470
09571127,Burgoberbach,12.61,3675
01061019,Brokstedt,12.62,2070
16077042,Rositz,12.62,2689
08116043,Neidlingen,12.63,1799
13073071,Putgarten,12.63,182
13075116,Rossin,12.63,167
15083535,Wefensleben,12.63,1697
16068022,Günstedt,12.63,709
07340053,Vinningen,12.64,1670
09671152,Schöllkrippen; M,12.64,4331
13075013,Blesewitz,12.64,246
16068049,Schwerstedt,12.64,580
01053010,Besenthal,12.65,96
13072039,Groß Schwiesow,12.65,302
14524320,Wilkau-Haßlau; Stadt,12.65,9520
01053037,Grambek,12.66,502
08215040,Kürnbach,12.66,2340
08316002,Bahlingen am Kaiserstuhl,12.66,4388
12068072,Dabergotz,12.66,642
06440010,Glauburg,12.67,3081
09671114,Karlstein a.Main,12.67,8031
13073042,Karnin,12.67,211
16073055,Meura,12.67,404
01051117,Tielenhemme,12.68,170
12061572,Zeuthen,12.68,11358
16063058,Nazza,12.68,536
16067016,Eschenbergen,12.68,703
03353021,Kakenstorf,12.69,1488
07232293,Plütscheid,12.69,306
08327004,Bärenthal,12.69,482
07235074,Leiwen,12.71,1615
07331023,Flörsheim-Dalsheim,12.71,3128
08125074,Nordheim,12.71,8407
08335066,Reichenau,12.71,5250
09476453,Langenbacher Forst,12.71,0
16067009,Dachwig,12.71,1592
03257021,Lüdersfeld,12.72,1039
01057026,Helmstorf,12.73,302
07231025,Eckfeld,12.73,365
08125027,Erlenbach,12.73,5126
01059176,Wees,12.74,2393
07233214,Hallschlag,12.74,447
09178150,Paunzhausen,12.74,1569
09772214,Walkertshofen,12.74,1134
09774174,Rettenbach,12.74,1708
07338016,Lambsheim,12.75,7072
16074096,Tautenburg,12.75,283
01058117,Nortorf; Stadt,12.77,6913
07334024,Rheinzabern,12.77,5014
08126086,Weißbach,12.77,2014
08337065,Lauchringen,12.77,7992
13074009,Boiensdorf,12.77,504
08226062,Oftersheim,12.78,12213
09181143,Unterdießen,12.78,1457
12062336,Merzdorf,12.78,800
01051026,Eggstedt,12.79,758
01054041,Haselund,12.79,891
01061095,Sankt Margarethen,12.79,813
08117049,Süßen; Stadt,12.79,10143
09184147,Unterföhring,12.79,11236
01060094,Wakendorf II,12.8,1360
03462001,Blomberg,12.8,1904
10043113,Merchweiler,12.8,9672
16068059,Werningshausen,12.8,653
01051060,Kleve,12.81,401
01062078,Todendorf,12.81,1281
09675111,Abtswind; M,12.81,842
09772168,Langenneufnach,12.81,1814
01059051,Klein Rheide,12.82,323
08416018,Hirrlingen,12.83,3190
13076003,Balow,12.83,314
07135018,Büchel,12.84,1164
16068056,Vogelsberg,12.84,699
16075035,Gössitz,12.84,298
07231504,Niersbach,12.85,727
08226031,Hemsbach; Stadt,12.85,11740
13075022,Butzow,12.85,431
08425011,Asselfingen,12.86,1026
09179147,Schöngeising,12.86,1890
03257030,Pollhagen,12.87,1066
01060082,Struvenhütten,12.88,983
03459023,Kettenkamp,12.88,1816
07232332,Hersdorf,12.88,398
07333003,Alsenz,12.88,1637
09777183,Rettenbach a.Auerberg,12.88,920
09277122,Geratskirchen,12.89,841
13075016,Boock,12.89,580
07140134,Sargenroth,12.9,428
09184123,Haar,12.9,21797
13075065,Korswandt,12.9,599
09471456,Koppenwinder Forst,12.91,0
08436001,Achberg,12.92,1722
09175135,Poing,12.92,16042
09672464,Römershager Forst-Nord,12.92,0
03255502,Eimen; gemfr. Gebiet,12.93,0
09479159,Thierstein; M,12.93,1122
16077028,Lucka; Stadt,12.93,3553
07335002,Bann,12.94,2208
07338026,Waldsee,12.94,5916
12073440,Pinnow,12.94,886
07338007,Dudenhofen,12.95,6029
08117053,Wäschenbeuren,12.95,3972
01062056,Pölitz,12.96,1235
09275144,Ruderting,12.96,3124
09572126,Gremsdorf,12.96,1633
14626170,Hainewalde,12.96,1519
07334016,Leimersheim,12.97,2544
08226017,Epfenbach,12.97,2391
01059162,Sollerup,12.98,477
01053027,Elmenhorst,12.99,861
01056042,Raa-Besenbek,12.99,525
01058146,Schülldorf,12.99,746
06633022,Reinhardshagen,12.99,4336
07133035,Guldental,12.99,2402
07340010,Erlenbach bei Dahn,12.99,319
09272458,Pleckensteiner Wald,12.99,0
06635003,Bad Wildungen; Stadt,120.1,17231
13076088,Lübtheen; Stadt,120.16,4686
16070048,Stadtilm; Stadt,120.26,8376
13072029,Dummerstorf,120.28,7532
03252007,Hessisch Oldendorf; Stadt,120.32,18228
15085235,Quedlinburg; Welterbestadt,120.52,23341
12061316,Lübben (Spreewald) / Lubin (Błota); Stadt,120.85,13937
03457024,Bunde,120.95,7731
16066094,Grabfeld,121.07,5610
03159017,Hann. Münden; Stadt,121.17,23289
06635007,Diemelsee,121.59,4623
12067493,Tauche,121.6,3784
14523450,Weischlitz,121.63,5707
16073109,Uhlstädt-Kirchhasel,121.64,5595
05366036,Schleiden; Stadt,121.67,12956
12060100,Joachimsthal; Stadt,121.68,3388
12065100,Gransee; Stadt,121.68,5877
15087031,Arnstein; Stadt,121.7,6412
12060045,Chorin,122.06,2340
06411000,Darmstadt; Wissenschaftsstadt,122.07,159631
15083125,Calvörde,122.08,3390
03457014,Moormerland,122.14,23987
09478139,Lichtenfels; St,122.16,20071
07231502,Morbach,122.26,10565
09182124,Kreuth,122.26,3566
09375148,Hemau; St,122.34,9456
16069062,Römhild; Stadt,122.45,6697
05170048,Wesel; Stadt,122.56,60688
14627180,Nossen; Stadt,122.74,10446
13073075,Ribnitz-Damgarten; Bernsteinstadt,122.83,15451
06440004,Büdingen; Stadt,122.88,22831
03452012,Ihlow,123.1,12456
05570004,Ahlen; Stadt,123.13,52627
03357016,Gnarrenburg,123.23,9157
08417013,Burladingen; Stadt,123.3,12169
05974032,Möhnesee,123.49,11852
03453013,Saterland,123.6,14079
03451005,Rastede,123.61,22874
09376161,Schwandorf; GKSt,123.8,29254
06534014,Marburg; Universitätsstadt,123.91,76571
06635015,Korbach; Hansestadt; Kreisstadt,124.11,23287
03461008,Ovelgönne,124.27,5262
03458010,Hude (Oldb),124.79,15993
13076108,Parchim; Stadt,124.81,17467
06635011,Frankenberg (Eder); Philipp-Soldan-Stadt,124.86,17739
14521460,Olbernhau; Stadt,125.35,10570
15089195,Könnern; Stadt,125.35,8109
09777173,Halblech,125.42,3523
15088195,Landsberg; Stadt,125.44,14960
05962024,Iserlohn; Stadt,125.49,91873
05570020,Ennigerloh; Stadt,125.56,19639
16069043,Schleusingen; Stadt,125.59,10656
03241021,Wunstorf; Stadt,125.74,41481
09780132,Oberstaufen; M,125.95,7814
05958028,Medebach; Hansestadt,126.05,7974
12072426,Trebbin; Stadt,126.36,9760
06635002,Bad Arolsen; Stadt,126.47,15825
05974024,Lippetal,126.61,11837
06636016,Witzenhausen; Stadt,126.78,14943
03359013,Drochtersen,126.79,11086
12067201,Grünheide (Mark),126.9,8942
08226085,Sinsheim; Stadt,126.99,35707
15088216,Wettin-Löbejün; Stadt,127.13,9794
03452006,Großefehn,127.2,14138
08136019,Ellwangen (Jagst); Stadt,127.38,24600
12066304,Senftenberg/Zły Komorow; Stadt,127.56,23232
14625120,Elsterheide / Halštrowska Hola,127.61,3436
03241011,Lehrte; Stadt,127.67,44369
03251041,Syke; Stadt,128.11,24365
05762040,Willebadessen; Stadt,128.41,8133
03358002,Bispingen,128.48,6410
09173131,Jachenau,128.66,822
09672127,Hammelburg; St,128.88,10859
16065085,Kyffhäuserland,129.01,3866
09172129,Ramsau b.Berchtesgaden,129.17,1706
03159015,Gleichen,129.25,8739
16064003,Bad Langensalza; Stadt,129.37,17157
